Len	LD
653	0.4444
652	0.4444
610	1.0
580	1.0
579	1.0
568	0.0476
480	1.0
363	0.0476
297	1.0
296	1.0
295	1.0
292	0.1667
235	0.1667
125	1.0
111	1.0
68	0.3333
1	1.0
34	0.0476
52	1.0
54	1.0
128	0.4444
138	1.0
259	0.5238
260	1.0
280	1.0
427	0.4444
450	0.0476
460	1.0
461	1.0
462	1.0
471	0.1667
482	0.0476
483	0.0476
560	1.0
574	1.0
617	1.0
619	1.0
642	1.0
686	1.0
687	1.0
720	0.0476
738	1.0
740	1.0
814	0.5238
824	1.0
946	1.0
951	1.0
1084	0.0476
1138	1.0
1147	0.4444
1151	0.1667
1221	1.0
1416	1.0
1445	1.0
1446	1.0
1510	1.0
1577	1.0
1702	1.0
1710	0.0476
1711	0.4444
1720	0.1667
1726	1.0
2044	1.0
2171	1.0
2179	1.0
2186	0.0476
2213	0.0476
2510	1.0
2635	1.0
2637	1.0
2652	1.0
2657	0.3333
2975	1.0
3100	1.0
3117	1.0
3136	1.0
3145	0.1667
3330	1.0
3429	1.0
3440	1.0
4232	1.0
4271	1.0
4296	1.0
4352	1.0
4629	1.0
4715	0.0476
5235	1.0
5340	1.0
5397	1.0
5422	1.0
5490	1.0
5721	1.0
5748	1.0
6525	1.0
7078	1.0
7246	1.0
8160	1.0
8177	0.0476
8181	1.0
8323	1.0
8773	1.0
8908	1.0
8980	1.0
9205	1.0
9672	0.0476
9354	1.0
8799	1.0
8091	1.0
7104	0.0476
6974	1.0
6935	1.0
6792	1.0
5989	1.0
5590	1.0
4714	1.0
4419	1.0
3888	1.0
3848	0.1667
3635	0.0476
3175	1.0
1063	0.4444
1014	1.0
858	0.3333
830	1.0
829	1.0
828	1.0
818	1.0
810	1.0
809	1.0
792	1.0
734	1.0
725	1.0
724	0.4444
717	1.0
716	0.0476
707	0.0476
699	0.4444
654	0.4444
653	0.4444
611	1.0
581	1.0
580	1.0
569	0.0476
481	1.0
364	0.0476
298	1.0
297	1.0
296	1.0
293	0.1667
236	0.1667
126	1.0
112	1.0
69	0.3333
1	1.0
33	0.0476
51	1.0
53	1.0
127	0.4444
137	1.0
258	0.5238
259	1.0
279	1.0
426	0.4444
449	0.0476
459	1.0
460	1.0
461	1.0
470	0.1667
481	0.0476
482	0.0476
559	1.0
573	1.0
616	1.0
618	1.0
641	1.0
685	1.0
686	1.0
719	0.0476
737	1.0
739	1.0
813	0.5238
823	1.0
945	1.0
950	1.0
1083	0.0476
1137	1.0
1146	0.4444
1150	0.1667
1220	1.0
1415	1.0
1444	1.0
1445	1.0
1509	1.0
1576	1.0
1701	1.0
1709	0.0476
1710	0.4444
1719	0.1667
1725	1.0
2043	1.0
2170	1.0
2178	1.0
2185	0.0476
2212	0.0476
2509	1.0
2634	1.0
2636	1.0
2651	1.0
2656	0.3333
2974	1.0
3099	1.0
3116	1.0
3135	1.0
3144	0.1667
3329	1.0
3428	1.0
3439	1.0
4199	1.0
4238	1.0
4263	1.0
4319	1.0
4596	1.0
4682	0.0476
5202	1.0
5307	1.0
5364	1.0
5389	1.0
5457	1.0
5688	1.0
5715	1.0
6492	0.3333
7045	1.0
7213	1.0
8127	1.0
8144	0.0476
8148	1.0
8290	0.3333
8740	1.0
8875	1.0
8947	1.0
9172	1.0
9705	0.0476
9387	1.0
8832	1.0
8124	1.0
7137	0.0476
7007	1.0
6968	1.0
6825	1.0
6022	1.0
5623	1.0
4747	1.0
4452	1.0
3921	1.0
3881	1.0
3668	0.0476
3208	1.0
1096	0.4444
1047	1.0
891	1.0
863	0.3333
862	0.0476
861	0.3333
851	1.0
843	1.0
842	1.0
825	0.3333
767	1.0
758	1.0
757	1.0
750	1.0
749	1.0
740	0.0476
732	1.0
687	0.4444
686	0.4444
644	0.3333
614	1.0
613	1.0
602	1.0
514	1.0
397	0.0476
331	1.0
330	0.3333
329	1.0
326	1.0
269	1.0
159	1.0
145	0.3333
102	1.0
34	0.0476
33	0.0476
18	0.4444
20	1.0
94	1.0
104	1.0
225	1.0
226	0.3333
246	0.5238
393	0.1667
416	0.5238
426	0.1667
427	0.1667
428	1.0
437	0.1667
448	0.0476
449	0.0476
526	1.0
540	0.3333
583	1.0
585	1.0
608	0.3333
652	0.3333
653	0.3333
686	0.0476
704	1.0
706	1.0
780	1.0
790	1.0
912	0.3333
917	1.0
1050	1.0
1104	1.0
1113	0.4444
1117	0.4444
1187	1.0
1382	1.0
1411	1.0
1412	1.0
1476	1.0
1543	1.0
1668	1.0
1676	0.0476
1677	0.1667
1686	0.1667
1692	0.5238
2010	1.0
2137	1.0
2145	1.0
2152	1.0
2179	0.5238
2476	1.0
2601	1.0
2603	1.0
2618	0.3333
2623	0.3333
2941	1.0
3066	1.0
3083	1.0
3102	1.0
3111	1.0
3296	1.0
3395	1.0
3406	1.0
4181	1.0
4220	1.0
4245	1.0
4301	1.0
4578	1.0
4664	0.1667
5184	1.0
5289	1.0
5346	1.0
5371	1.0
5439	1.0
5670	1.0
5697	1.0
6474	0.5
7027	1.0
7195	1.0
8109	1.0
8126	0.1667
8130	1.0
8272	0.5
8722	1.0
8857	1.0
8929	1.0
9154	1.0
9723	0.1667
9405	1.0
8850	1.0
8142	1.0
7155	0.1667
7025	1.0
6986	1.0
6843	1.0
6040	1.0
5641	1.0
4765	1.0
4470	1.0
3939	1.0
3899	0.1667
3686	0.1667
3226	1.0
1114	0.5833
1065	1.0
909	0.0
881	0.5
880	1.0
879	0.5
869	1.0
861	1.0
860	1.0
843	0.5
785	1.0
776	1.0
775	0.1667
768	1.0
767	0.4444
758	0.1667
750	0.1667
705	0.5833
704	0.5833
662	0.5
632	1.0
631	1.0
620	0.1667
532	1.0
415	0.1667
349	1.0
348	0.5
347	1.0
344	0.375
287	0.375
177	1.0
163	0.5
120	0.5
52	1.0
51	1.0
18	0.4444
2	1.0
76	0.1667
86	1.0
207	0.4444
208	0.5
228	0.1667
375	0.1667
398	0.4444
408	1.0
409	1.0
410	1.0
419	0.375
430	0.1667
431	0.1667
508	1.0
522	0.5
565	1.0
567	1.0
590	0.5
634	0.5
635	0.5
668	0.1667
686	1.0
688	1.0
762	0.4444
772	1.0
894	0.5
899	1.0
1032	0.1667
1086	1.0
1095	0.1667
1099	0.1667
1169	1.0
1364	1.0
1393	1.0
1394	1.0
1458	1.0
1525	1.0
1650	1.0
1658	0.1667
1659	0.1667
1668	0.375
1674	0.1667
1992	1.0
2119	1.0
2127	1.0
2134	0.4444
2161	0.4444
2458	1.0
2583	1.0
2585	1.0
2600	0.5
2605	0.5
2923	1.0
3048	1.0
3065	1.0
3084	1.0
3093	0.1667
3278	1.0
3377	1.0
3388	1.0
4179	1.0
4218	1.0
4243	1.0
4299	1.0
4576	1.0
4662	0.3333
5182	1.0
5287	1.0
5344	1.0
5369	1.0
5437	1.0
5668	1.0
5695	1.0
6472	0.2
7025	1.0
7193	1.0
8107	1.0
8124	0.3333
8128	1.0
8270	0.2
8720	1.0
8855	1.0
8927	1.0
9152	1.0
9725	0.3333
9407	1.0
8852	1.0
8144	1.0
7157	0.3333
7027	1.0
6988	1.0
6845	1.0
6042	1.0
5643	1.0
4767	1.0
4472	1.0
3941	1.0
3901	0.5
3688	0.3333
3228	1.0
1116	1.0
1067	1.0
911	0.2
883	0.2
882	1.0
881	0.2
871	1.0
863	1.0
862	1.0
845	0.2
787	1.0
778	1.0
777	0.0
770	1.0
769	1.0
760	0.3333
752	0.0
707	1.0
706	1.0
664	0.2
634	1.0
633	1.0
622	0.3333
534	1.0
417	0.3333
351	1.0
350	0.2
349	1.0
346	0.5
289	0.5
179	1.0
165	0.2
122	0.6
54	1.0
53	1.0
20	1.0
2	1.0
74	0.0
84	1.0
205	0.3333
206	0.2
226	0.3333
373	0.0
396	1.0
406	0.5
407	0.5
408	1.0
417	0.5
428	0.3333
429	0.3333
506	1.0
520	0.2
563	1.0
565	1.0
588	0.2
632	0.2
633	0.2
666	0.3333
684	1.0
686	1.0
760	0.3333
770	1.0
892	0.2
897	1.0
1030	0.3333
1084	1.0
1093	0.5
1097	0.5
1167	1.0
1362	1.0
1391	1.0
1392	1.0
1456	1.0
1523	1.0
1648	1.0
1656	0.3333
1657	0.0
1666	0.5
1672	0.3333
1990	1.0
2117	1.0
2125	1.0
2132	1.0
2159	0.3333
2456	1.0
2581	1.0
2583	1.0
2598	0.2
2603	0.6
2921	1.0
3046	1.0
3063	1.0
3082	1.0
3091	0.5
3276	1.0
3375	1.0
3386	1.0
4105	0.4444
4144	0.4444
4169	0.4444
4225	0.4444
4502	0.4444
4588	1.0
5108	0.4444
5213	0.4444
5270	0.0
5295	0.4444
5363	0.4444
5594	0.4444
5621	0.4444
6398	0.0
6951	0.4444
7119	0.4444
8033	0.4444
8050	1.0
8054	0.4444
8196	0.0
8646	0.4444
8781	0.4444
8853	0.4444
9078	0.4444
9733	1.0
9481	0.4444
8926	0.4444
8218	0.4444
7231	1.0
7101	0.4444
7062	0.4444
6919	0.4444
6116	0.4444
5717	0.4444
4841	0.4444
4546	0.4444
4015	0.4444
3975	0.375
3762	1.0
3302	0.4444
1190	0.1667
1141	0.4444
985	1.0
957	0.0
956	0.4444
955	0.0
945	0.4444
937	0.4444
936	0.4444
919	0.0
861	0.4444
852	0.4444
851	0.1667
844	0.4444
843	1.0
834	1.0
826	0.1667
781	0.1667
780	0.1667
738	0.0
708	0.4444
707	0.4444
696	0.4444
608	0.4444
491	1.0
425	0.4444
424	0.0
423	0.4444
420	0.5833
363	0.5833
253	0.4444
239	0.0
196	0.5
128	0.4444
127	0.4444
94	1.0
76	0.1667
74	0.0
10	0.4444
131	0.4444
132	0.0
152	1.0
299	0.375
322	0.1667
332	0.1667
333	0.1667
334	0.4444
343	0.375
354	1.0
355	1.0
432	0.4444
446	0.0
489	0.4444
491	0.4444
514	0.0
558	0.0
559	0.0
592	1.0
610	0.1667
612	0.1667
686	1.0
696	0.4444
818	0.0
823	0.4444
956	0.1667
1010	0.1667
1019	0.375
1023	0.375
1093	0.4444
1288	0.4444
1317	0.4444
1318	0.4444
1382	0.4444
1449	0.4444
1574	0.4444
1582	1.0
1583	0.375
1592	0.375
1598	0.1667
1916	0.4444
2043	0.4444
2051	0.4444
2058	1.0
2085	1.0
2382	0.4444
2507	0.1667
2509	0.1667
2524	0.0
2529	0.5
2847	0.4444
2972	0.4444
2989	0.4444
3008	0.1667
3017	0.375
3202	0.4444
3301	0.4444
3312	0.4444
4095	1.0
4134	1.0
4159	1.0
4215	1.0
4492	1.0
4578	1.0
5098	1.0
5203	1.0
5260	1.0
5285	1.0
5353	1.0
5584	1.0
5611	1.0
6388	1.0
6941	1.0
7109	1.0
8023	1.0
8040	1.0
8044	1.0
8186	1.0
8636	1.0
8771	1.0
8843	1.0
9068	1.0
9723	1.0
9491	1.0
8936	1.0
8228	1.0
7241	1.0
7111	1.0
7072	1.0
6929	1.0
6126	1.0
5727	1.0
4851	1.0
4556	1.0
4025	1.0
3985	0.1667
3772	1.0
3312	1.0
1200	1.0
1151	1.0
995	1.0
967	1.0
966	1.0
965	1.0
955	1.0
947	1.0
946	1.0
929	1.0
871	1.0
862	1.0
861	1.0
854	1.0
853	1.0
844	1.0
836	1.0
791	1.0
790	1.0
748	1.0
718	1.0
717	1.0
706	0.5238
618	1.0
501	1.0
435	1.0
434	1.0
433	1.0
430	1.0
373	1.0
263	1.0
249	1.0
206	1.0
138	1.0
137	1.0
104	1.0
86	1.0
84	1.0
10	0.4444
121	1.0
122	1.0
142	1.0
289	1.0
312	1.0
322	1.0
323	1.0
324	1.0
333	0.1667
344	1.0
345	1.0
422	1.0
436	1.0
479	1.0
481	1.0
504	1.0
548	1.0
549	1.0
582	1.0
600	1.0
602	1.0
676	0.0476
686	1.0
808	1.0
813	1.0
946	1.0
1000	1.0
1009	1.0
1013	1.0
1083	1.0
1278	1.0
1307	1.0
1308	1.0
1372	1.0
1439	1.0
1564	1.0
1572	1.0
1573	1.0
1582	0.1667
1588	0.0476
1906	1.0
2033	1.0
2041	1.0
2048	1.0
2075	1.0
2372	1.0
2497	1.0
2499	1.0
2514	1.0
2519	0.3333
2837	1.0
2962	1.0
2979	1.0
2998	1.0
3007	0.1667
3192	1.0
3291	1.0
3302	1.0
3974	1.0
4013	1.0
4038	1.0
4094	1.0
4371	1.0
4457	0.0476
4977	1.0
5082	1.0
5139	0.3333
5164	1.0
5232	1.0
5463	1.0
5490	1.0
6267	1.0
6820	1.0
6988	1.0
7902	1.0
7919	0.0476
7923	1.0
8065	1.0
8515	1.0
8650	1.0
8722	1.0
8947	1.0
9602	0.0476
9612	1.0
9057	1.0
8349	1.0
7362	0.0476
7232	1.0
7193	1.0
7050	1.0
6247	1.0
5848	1.0
4972	1.0
4677	1.0
4146	1.0
4106	1.0
3893	0.0476
3433	1.0
1321	0.4444
1272	1.0
1116	0.3333
1088	1.0
1087	0.5238
1086	1.0
1076	1.0
1068	1.0
1067	1.0
1050	1.0
992	1.0
983	1.0
982	1.0
975	1.0
974	1.0
965	0.0476
957	1.0
912	0.4444
911	0.4444
869	1.0
839	1.0
838	1.0
827	0.0476
739	1.0
622	0.0476
556	1.0
555	1.0
554	1.0
551	0.1667
494	0.1667
384	1.0
370	1.0
327	0.3333
259	0.5238
258	0.5238
225	1.0
207	0.4444
205	0.3333
131	0.4444
121	1.0
1	1.0
21	0.0476
168	0.4444
191	0.0476
201	1.0
202	1.0
203	1.0
212	0.1667
223	0.0476
224	0.0476
301	1.0
315	1.0
358	1.0
360	1.0
383	1.0
427	1.0
428	1.0
461	0.0476
479	0.1667
481	0.1667
555	0.5238
565	1.0
687	1.0
692	1.0
825	0.5238
879	0.1667
888	0.1667
892	0.1667
962	1.0
1157	1.0
1186	1.0
1187	1.0
1251	1.0
1318	1.0
1443	1.0
1451	0.0476
1452	0.4444
1461	0.1667
1467	1.0
1785	1.0
1912	1.0
1920	1.0
1927	1.0
1954	0.0476
2251	1.0
2376	0.1667
2378	0.1667
2393	1.0
2398	0.3333
2716	1.0
2841	1.0
2858	1.0
2877	1.0
2886	1.0
3071	1.0
3170	1.0
3181	1.0
3973	1.0
4012	1.0
4037	1.0
4093	1.0
4370	1.0
4456	1.0
4976	1.0
5081	1.0
5138	0.2
5163	1.0
5231	1.0
5462	1.0
5489	1.0
6266	1.0
6819	1.0
6987	1.0
7901	1.0
7918	1.0
7922	1.0
8064	1.0
8514	1.0
8649	1.0
8721	1.0
8946	1.0
9601	1.0
9613	1.0
9058	1.0
8350	1.0
7363	1.0
7233	1.0
7194	1.0
7051	1.0
6248	1.0
5849	1.0
4973	1.0
4678	1.0
4147	1.0
4107	0.5
3894	1.0
3434	1.0
1322	0.0
1273	1.0
1117	0.2
1089	1.0
1088	1.0
1087	1.0
1077	1.0
1069	1.0
1068	1.0
1051	1.0
993	1.0
984	1.0
983	1.0
976	1.0
975	0.3333
966	1.0
958	1.0
913	0.0
912	0.0
870	1.0
840	1.0
839	1.0
828	0.3333
740	1.0
623	1.0
557	1.0
556	1.0
555	1.0
552	0.5
495	0.5
385	1.0
371	1.0
328	0.2
260	1.0
259	1.0
226	0.3333
208	0.5
206	0.2
132	0.0
122	1.0
1	1.0
20	0.3333
167	1.0
190	0.3333
200	1.0
201	1.0
202	1.0
211	0.5
222	1.0
223	1.0
300	1.0
314	1.0
357	1.0
359	1.0
382	1.0
426	1.0
427	1.0
460	1.0
478	0.5
480	0.5
554	0.3333
564	1.0
686	1.0
691	1.0
824	1.0
878	0.5
887	0.5
891	0.0
961	1.0
1156	1.0
1185	1.0
1186	1.0
1250	1.0
1317	1.0
1442	1.0
1450	1.0
1451	1.0
1460	0.5
1466	1.0
1784	1.0
1911	1.0
1919	1.0
1926	0.3333
1953	0.3333
2250	1.0
2375	0.5
2377	0.5
2392	1.0
2397	0.2
2715	1.0
2840	1.0
2857	1.0
2876	0.5
2885	0.5
3070	1.0
3169	1.0
3180	1.0
3953	1.0
3992	1.0
4017	1.0
4073	1.0
4350	1.0
4436	0.0476
4956	1.0
5061	1.0
5118	0.3333
5143	1.0
5211	1.0
5442	1.0
5469	1.0
6246	0.3333
6799	1.0
6967	1.0
7881	1.0
7898	0.0476
7902	1.0
8044	0.3333
8494	1.0
8629	1.0
8701	1.0
8926	1.0
9581	0.0476
9633	1.0
9078	1.0
8370	1.0
7383	0.0476
7253	1.0
7214	1.0
7071	1.0
6268	1.0
5869	1.0
4993	1.0
4698	1.0
4167	1.0
4127	0.4444
3914	0.0476
3454	1.0
1342	0.4444
1293	1.0
1137	1.0
1109	0.3333
1108	1.0
1107	0.3333
1097	1.0
1089	1.0
1088	1.0
1071	0.3333
1013	1.0
1004	1.0
1003	0.1667
996	1.0
995	0.5238
986	0.0476
978	0.1667
933	0.4444
932	0.4444
890	0.3333
860	1.0
859	1.0
848	1.0
760	1.0
643	0.0476
577	1.0
576	0.3333
575	1.0
572	1.0
515	1.0
405	1.0
391	0.3333
348	0.3333
280	1.0
279	1.0
246	0.5238
228	0.1667
226	0.3333
152	1.0
142	1.0
21	0.0476
20	0.3333
147	0.1667
170	0.5238
180	0.1667
181	0.1667
182	1.0
191	0.1667
202	0.0476
203	0.0476
280	1.0
294	0.3333
337	1.0
339	1.0
362	0.3333
406	0.3333
407	0.3333
440	0.0476
458	0.1667
460	0.1667
534	1.0
544	1.0
666	0.3333
671	1.0
804	0.0476
858	0.1667
867	0.1667
871	0.4444
941	1.0
1136	1.0
1165	1.0
1166	1.0
1230	1.0
1297	1.0
1422	1.0
1430	0.0476
1431	0.1667
1440	0.1667
1446	0.5238
1764	1.0
1891	1.0
1899	1.0
1906	0.5238
1933	0.5238
2230	1.0
2355	0.1667
2357	0.1667
2372	0.3333
2377	0.3333
2695	1.0
2820	1.0
2837	1.0
2856	1.0
2865	0.4444
3050	1.0
3149	1.0
3160	1.0
3806	1.0
3845	1.0
3870	1.0
3926	1.0
4203	1.0
4289	1.0
4809	1.0
4914	1.0
4971	0.0
4996	1.0
5064	1.0
5295	1.0
5322	1.0
6099	1.0
6652	1.0
6820	1.0
7734	1.0
7751	1.0
7755	1.0
7897	1.0
8347	1.0
8482	1.0
8554	1.0
8779	1.0
9434	1.0
9752	1.0
9225	1.0
8517	1.0
7530	1.0
7400	1.0
7361	1.0
7218	1.0
6415	1.0
6016	1.0
5140	1.0
4845	1.0
4314	1.0
4274	0.375
4061	1.0
3601	1.0
1489	0.375
1440	1.0
1284	0.5
1256	1.0
1255	0.4444
1254	1.0
1244	1.0
1236	1.0
1235	1.0
1218	1.0
1160	1.0
1151	1.0
1150	0.5833
1143	1.0
1142	0.1667
1133	1.0
1125	0.5833
1080	0.375
1079	0.375
1037	1.0
1007	1.0
1006	1.0
995	0.1667
907	1.0
790	1.0
724	1.0
723	1.0
722	1.0
719	0.375
662	0.375
552	1.0
538	1.0
495	0.0
427	0.4444
426	0.4444
393	0.1667
375	0.1667
373	0.0
299	0.375
289	1.0
168	0.4444
167	1.0
147	0.1667
23	1.0
33	1.0
34	1.0
35	1.0
44	0.5833
55	1.0
56	1.0
133	1.0
147	1.0
190	1.0
192	1.0
215	1.0
259	1.0
260	1.0
293	1.0
311	0.375
313	0.375
387	0.1667
397	1.0
519	1.0
524	1.0
657	1.0
711	0.375
720	0.5833
724	0.375
794	1.0
989	1.0
1018	1.0
1019	1.0
1083	1.0
1150	1.0
1275	1.0
1283	1.0
1284	1.0
1293	0.5833
1299	1.0
1617	1.0
1744	1.0
1752	1.0
1759	0.1667
1786	0.4444
2083	1.0
2208	0.375
2210	0.375
2225	1.0
2230	0.5
2548	1.0
2673	1.0
2690	1.0
2709	0.375
2718	0.375
2903	1.0
3002	1.0
3013	1.0
3783	1.0
3822	1.0
3847	1.0
3903	1.0
4180	1.0
4266	1.0
4786	1.0
4891	1.0
4948	1.0
4973	1.0
5041	1.0
5272	1.0
5299	1.0
6076	0.3333
6629	1.0
6797	1.0
7711	1.0
7728	1.0
7732	1.0
7874	0.3333
8324	1.0
8459	1.0
8531	1.0
8756	1.0
9411	1.0
9729	1.0
9248	1.0
8540	1.0
7553	1.0
7423	1.0
7384	1.0
7241	1.0
6438	1.0
6039	1.0
5163	1.0
4868	1.0
4337	1.0
4297	0.4444
4084	1.0
3624	1.0
1512	1.0
1463	1.0
1307	0.3333
1279	0.3333
1278	0.0476
1277	0.3333
1267	1.0
1259	1.0
1258	1.0
1241	0.3333
1183	1.0
1174	1.0
1173	0.1667
1166	1.0
1165	0.5238
1156	1.0
1148	0.1667
1103	1.0
1102	1.0
1060	0.3333
1030	1.0
1029	1.0
1018	1.0
930	1.0
813	1.0
747	1.0
746	0.3333
745	1.0
742	1.0
685	1.0
575	1.0
561	0.3333
518	1.0
450	0.0476
449	0.0476
416	0.5238
398	0.4444
396	1.0
322	0.1667
312	1.0
191	0.0476
190	0.3333
170	0.5238
23	1.0
10	0.1667
11	0.1667
12	1.0
21	1.0
32	1.0
33	1.0
110	1.0
124	0.3333
167	1.0
169	1.0
192	0.3333
236	0.3333
237	0.3333
270	1.0
288	1.0
290	1.0
364	0.0476
374	1.0
496	0.3333
501	1.0
634	1.0
688	1.0
697	0.1667
701	1.0
771	1.0
966	1.0
995	1.0
996	1.0
1060	1.0
1127	1.0
1252	1.0
1260	1.0
1261	1.0
1270	1.0
1276	0.5238
1594	1.0
1721	1.0
1729	1.0
1736	0.5238
1763	0.0476
2060	1.0
2185	1.0
2187	1.0
2202	0.3333
2207	1.0
2525	1.0
2650	1.0
2667	1.0
2686	1.0
2695	0.4444
2880	1.0
2979	1.0
2990	1.0
3773	1.0
3812	1.0
3837	1.0
3893	1.0
4170	1.0
4256	1.0
4776	1.0
4881	1.0
4938	0.5
4963	1.0
5031	1.0
5262	1.0
5289	1.0
6066	1.0
6619	1.0
6787	1.0
7701	1.0
7718	1.0
7722	1.0
7864	1.0
8314	1.0
8449	1.0
8521	1.0
8746	1.0
9401	1.0
9719	1.0
9258	1.0
8550	1.0
7563	1.0
7433	1.0
7394	1.0
7251	1.0
6448	1.0
6049	1.0
5173	1.0
4878	1.0
4347	1.0
4307	0.1667
4094	1.0
3634	1.0
1522	0.375
1473	1.0
1317	0.5
1289	1.0
1288	1.0
1287	1.0
1277	1.0
1269	1.0
1268	1.0
1251	1.0
1193	1.0
1184	1.0
1183	1.0
1176	1.0
1175	0.1667
1166	1.0
1158	1.0
1113	0.375
1112	0.375
1070	1.0
1040	1.0
1039	1.0
1028	0.4444
940	1.0
823	1.0
757	1.0
756	1.0
755	1.0
752	0.5833
695	0.5833
585	1.0
571	1.0
528	0.5
460	1.0
459	1.0
426	0.1667
408	1.0
406	0.5
332	0.1667
322	1.0
201	1.0
200	1.0
180	0.1667
33	1.0
10	0.1667
1	1.0
2	1.0
11	0.375
22	1.0
23	1.0
100	1.0
114	1.0
157	1.0
159	1.0
182	1.0
226	1.0
227	1.0
260	1.0
278	0.5833
280	0.5833
354	0.1667
364	1.0
486	1.0
491	1.0
624	1.0
678	0.5833
687	0.375
691	0.375
761	1.0
956	1.0
985	1.0
986	1.0
1050	1.0
1117	1.0
1242	1.0
1250	1.0
1251	1.0
1260	0.375
1266	0.4444
1584	1.0
1711	1.0
1719	1.0
1726	0.1667
1753	1.0
2050	1.0
2175	0.5833
2177	0.5833
2192	1.0
2197	0.0
2515	1.0
2640	1.0
2657	1.0
2676	0.5833
2685	0.1667
2870	1.0
2969	1.0
2980	1.0
3772	1.0
3811	1.0
3836	1.0
3892	1.0
4169	1.0
4255	1.0
4775	1.0
4880	1.0
4937	0.5
4962	1.0
5030	1.0
5261	1.0
5288	1.0
6065	1.0
6618	1.0
6786	1.0
7700	1.0
7717	1.0
7721	1.0
7863	1.0
8313	1.0
8448	1.0
8520	1.0
8745	1.0
9400	1.0
9718	1.0
9259	1.0
8551	1.0
7564	1.0
7434	1.0
7395	1.0
7252	1.0
6449	1.0
6050	1.0
5174	1.0
4879	1.0
4348	1.0
4308	0.1667
4095	1.0
3635	1.0
1523	0.375
1474	1.0
1318	0.5
1290	1.0
1289	1.0
1288	1.0
1278	1.0
1270	1.0
1269	1.0
1252	1.0
1194	1.0
1185	1.0
1184	1.0
1177	1.0
1176	0.1667
1167	1.0
1159	1.0
1114	0.375
1113	0.375
1071	1.0
1041	1.0
1040	1.0
1029	0.4444
941	1.0
824	1.0
758	1.0
757	1.0
756	1.0
753	0.5833
696	0.5833
586	1.0
572	1.0
529	0.5
461	1.0
460	1.0
427	0.1667
409	1.0
407	0.5
333	0.1667
323	1.0
202	1.0
201	1.0
181	0.1667
34	1.0
11	0.1667
1	1.0
1	1.0
10	0.375
21	1.0
22	1.0
99	1.0
113	1.0
156	1.0
158	1.0
181	1.0
225	1.0
226	1.0
259	1.0
277	0.5833
279	0.5833
353	0.1667
363	1.0
485	1.0
490	1.0
623	1.0
677	0.5833
686	0.375
690	0.375
760	1.0
955	1.0
984	1.0
985	1.0
1049	1.0
1116	1.0
1241	1.0
1249	1.0
1250	1.0
1259	0.375
1265	0.4444
1583	1.0
1710	1.0
1718	1.0
1725	0.1667
1752	1.0
2049	1.0
2174	0.5833
2176	0.5833
2191	1.0
2196	0.0
2514	1.0
2639	1.0
2656	1.0
2675	0.5833
2684	0.1667
2869	1.0
2968	1.0
2979	1.0
3771	1.0
3810	1.0
3835	1.0
3891	1.0
4168	1.0
4254	1.0
4774	1.0
4879	1.0
4936	1.0
4961	1.0
5029	1.0
5260	1.0
5287	1.0
6064	1.0
6617	1.0
6785	1.0
7699	1.0
7716	1.0
7720	1.0
7862	1.0
8312	1.0
8447	1.0
8519	1.0
8744	1.0
9399	1.0
9717	1.0
9260	1.0
8552	1.0
7565	1.0
7435	1.0
7396	1.0
7253	1.0
6450	1.0
6051	1.0
5175	1.0
4880	1.0
4349	1.0
4309	0.1667
4096	1.0
3636	1.0
1524	1.0
1475	1.0
1319	1.0
1291	1.0
1290	1.0
1289	1.0
1279	1.0
1271	1.0
1270	1.0
1253	1.0
1195	1.0
1186	1.0
1185	1.0
1178	1.0
1177	1.0
1168	1.0
1160	1.0
1115	1.0
1114	1.0
1072	1.0
1042	1.0
1041	1.0
1030	0.5238
942	1.0
825	1.0
759	1.0
758	1.0
757	1.0
754	1.0
697	1.0
587	1.0
573	1.0
530	1.0
462	1.0
461	1.0
428	1.0
410	1.0
408	1.0
334	0.4444
324	1.0
203	1.0
202	1.0
182	1.0
35	1.0
12	1.0
2	1.0
1	1.0
9	0.1667
20	1.0
21	1.0
98	1.0
112	1.0
155	1.0
157	1.0
180	1.0
224	1.0
225	1.0
258	1.0
276	1.0
278	1.0
352	0.0476
362	1.0
484	1.0
489	1.0
622	1.0
676	1.0
685	1.0
689	1.0
759	1.0
954	1.0
983	1.0
984	1.0
1048	1.0
1115	1.0
1240	1.0
1248	1.0
1249	1.0
1258	0.1667
1264	0.0476
1582	1.0
1709	1.0
1717	1.0
1724	1.0
1751	1.0
2048	1.0
2173	1.0
2175	1.0
2190	1.0
2195	0.3333
2513	1.0
2638	1.0
2655	1.0
2674	1.0
2683	0.1667
2868	1.0
2967	1.0
2978	1.0
3762	0.1667
3801	0.1667
3826	0.1667
3882	0.1667
4159	0.1667
4245	1.0
4765	0.1667
4870	0.1667
4927	0.5
4952	0.1667
5020	0.1667
5251	0.1667
5278	0.1667
6055	0.5
6608	0.1667
6776	0.1667
7690	0.1667
7707	1.0
7711	0.1667
7853	0.5
8303	0.1667
8438	0.1667
8510	0.1667
8735	0.1667
9390	1.0
9708	0.1667
9269	0.1667
8561	0.1667
7574	1.0
7444	0.1667
7405	0.1667
7262	0.1667
6459	0.1667
6060	0.1667
5184	0.1667
4889	0.1667
4358	0.1667
4318	0.375
4105	1.0
3645	0.1667
1533	1.0
1484	0.1667
1328	0.5
1300	0.5
1299	0.1667
1298	0.5
1288	0.1667
1280	0.1667
